Linear Regression,Non-Linear Regression 1,Non-Linear Regression 2
-541.4354871470713,-517.4016952514648,266.8364843763865
-996.8402902243398,-921.2007522583008,-214.87591112241768
-1145.6933117970962,-1058.4840774536133,-388.69107557418016
-1186.8130608250851,-1083.9872360229492,-401.8558024535412
-1134.5678607864872,-987.8139495849609,-354.7982923296856
-1059.7923680084284,-891.8294906616211,-264.4999134207707
-1216.772519206099,-1014.0495300292969,-323.93504051423065
-1607.207210260176,-1432.5428009033203,-589.7392746935918
-1721.892448256465,-1519.7038650512695,-585.2180683499396
-1814.2368546488747,-1620.8267211914062,-572.2434418354018
-2109.995621651159,-2202.5985717773438,-777.9910104061744
-2274.054267233773,-2632.7733993530273,-796.3254857239734
-2723.6311242901666,-3731.2231063842773,-1096.153120147362
-3012.5158780967586,-4459.007263183594,-1276.195925267701
-2862.8399794103398,-4222.377777099609,-1040.227229718869
-2787.945492109496,-4111.730575561523,-898.7357482916715
-2896.397933212168,-4376.011848449707,-985.2705716991752
-2857.113164156944,-4247.4517822265625,-950.3951356600791
-2295.8009326280203,-3044.0053939819336,-374.2859784284529
-1947.233690937917,-2364.609718322754,-85.36062280105571
-2765.351399970998,-2194.7879791259766,-1145.9026720215224
-1175.723513019083,-714.6062850952148,110.82321086447689
-704.2604558961764,-487.02335357666016,377.43680087338504
-2255.0570657309977,-2289.705276489258,-1100.4640048610208
-1407.4364698924453,-1411.0651016235352,-393.5175204460549
-1102.479497223482,-570.8684921264648,-270.3165721133323
-1913.354247096762,-1747.2467422485352,-1076.8734468689345
-1712.5235778685749,-1584.294319152832,-859.2013023989715
-2073.200571330367,-2287.7655029296875,-1233.193755149493
-2190.0542431127765,-2431.328773498535,-1452.8108227096436
-1992.6726661617608,-1951.2434005737305,-1201.4603153081
-2318.0691010137325,-2416.022300720215,-1497.1621545138298
-2641.1937256066303,-2837.754249572754,-1849.5850796879422
-2632.8203807784826,-3026.2556076049805,-1822.6841560172743
-2355.373102015445,-2545.517921447754,-1422.9224443043363
-2349.9052844495914,-2481.9087982177734,-1435.4235661595708
-2267.5857579687645,-2476.578712463379,-1356.2381167735377
-2408.2749579002925,-2730.051040649414,-1487.1116889628368
-2499.4302934158936,-2839.2505645751953,-1559.594168592693
-2537.5227032553616,-2873.147964477539,-1638.0235894345312
-2706.2102783922405,-3128.72314453125,-1840.069347835833
-2624.252657154633,-2986.438751220703,-1784.069902495489
-2567.9974202229364,-2931.939125061035,-1738.0430935312393
-2420.6689494888283,-2764.0342712402344,-1616.6433978531477
-2046.205120481166,-2299.2210388183594,-1277.6352469250887
-1712.6775210889173,-1887.3395919799805,-991.3592748037702
-2255.48397332227,-2635.4312896728516,-1589.0962594838973
-2247.327212742952,-2663.6838912963867,-1648.9167423109286
-1897.0811804110683,-2200.899124145508,-1311.3361266676293
-2401.939529903983,-2849.249839782715,-1960.8689584732947
-2381.4171532867745,-2862.645149230957,-1914.8658486201632
-1992.7276357221303,-2316.5788650512695,-1549.5186316161407
-2185.6992741319623,-2608.469009399414,-1751.9981588441244
-2396.4754990308697,-2898.6740112304688,-1956.953293678031
-2133.4525362225318,-2360.584259033203,-1717.114806401279
-2275.0526915492296,-2728.8036346435547,-1793.6306941835026
-2486.333001981249,-3004.9867630004883,-1989.1575342983908
-2238.8919282386737,-2643.570899963379,-1753.8837641186174
-2284.927560493417,-2715.1107788085938,-1796.769801842281
-2309.3380703809717,-2744.2445755004883,-1802.1319823970111
-2369.784011991875,-2830.3985595703125,-1863.950310320908
-2393.930471258145,-2851.567268371582,-1856.2117009993135
-2373.5511284139266,-2805.281639099121,-1783.0109077562227
-2345.6718934925143,-2690.2542114257812,-1639.8986565373446
-2579.5068741764676,-3024.1613388061523,-1848.426062255428
-2554.3389017036716,-3001.453399658203,-1814.346997085982
-1726.9376492763313,-1884.6044540405273,-1045.0327127397725
-1869.3717480383166,-2106.66561126709,-1222.870440508419
-1627.227362770192,-1805.7832717895508,-902.3165650878132
-1392.7463503850379,-1511.2152099609375,-648.7474932314699
-882.9496761826116,-945.5080032348633,-140.00906823190212
-1051.4694087735584,-1124.058723449707,-270.4845352777184
-1076.5558966340025,-1150.5203247070312,-305.9216251734106
-1418.1951117637914,-1574.7756958007812,-853.2155623243908
-1491.243453055074,-1679.3088912963867,-942.3166557481219
-1282.2028201013366,-1401.658058166504,-749.0865363172264
-918.477207329803,-997.0693588256836,-391.6224405457552
-827.229366931443,-917.5271987915039,-362.7666157935699
-1270.086174690215,-1377.8715133666992,-731.447129481279
-1286.9601137359236,-1416.6269302368164,-637.3964270682052
-1329.991307013961,-1441.1888122558594,-575.5929909485099
-1271.049985606352,-1320.9028244018555,-409.6331159798024
-1312.4497401649735,-1297.9917526245117,-405.6819669012695
-1302.2500573758875,-1205.6694030761719,-360.21641555023973
-1210.1417424039228,-1010.3559494018555,-221.47299359335693
-1101.2425345105446,-673.4848022460938,-73.52655138256489
-1135.337569362151,-502.1066665649414,-136.728103263413
-988.5966731194106,-235.4135513305664,8.510891185781883
-794.5633724960584,-34.90447998046875,200.2066788794744
-879.7211237628202,-104.44450378417969,103.57998809068775
-348.38222588691883,38.071632385253906,581.3608324514361
-347.1370880442931,-64.4989013671875,472.57230346630666
305.5786928164646,-279.95967864990234,1135.3467069201974
329.5425172514928,-266.53003692626953,1143.8482611744078
582.8374226879525,-65.56892395019531,1488.5582402888588
605.1287256236623,-439.63623046875,1214.903830825737
739.6559574382927,-406.2166213989258,1504.7090294965574
462.6424834724333,-166.4743423461914,577.4547865690656
532.0553916252735,-583.6830139160156,946.6112022766645
318.43374568616645,-278.75804901123047,565.1058287219228
108.3940809289903,-103.729248046875,242.09759505204076
205.03935874647604,-377.00557708740234,522.7583054414296
350.4583996338479,-479.40731048583984,1065.5665104425104
19.896529135308125,-352.22911834716797,1048.6107372937943
-397.01829602506496,-324.9349594116211,778.5359564289478
-664.3274169352022,-458.63914489746094,588.5301415502703
-741.3769212706226,-510.04600524902344,596.2214088979176
-769.8631189614588,-528.5224914550781,649.8268433303399
-860.3521438626935,-606.2049865722656,610.7300520282377
-847.2649236278214,-597.3100662231445,756.652932369916
-1053.380815220428,-774.6305465698242,582.0678543996003
-1128.4504444196086,-844.2506790161133,504.50950157454105
-1190.403437029035,-912.1828079223633,413.65488809510595
-1239.0490735194326,-975.4772186279297,307.3898914743742
-1257.2103592499607,-1017.8976058959961,196.52631343310645
-1131.9156361243035,-920.588493347168,239.22063865177356
-1067.4128482373442,-886.4707946777344,189.5383360675549
-1092.0549254225634,-933.262825012207,69.00234592240622
-1226.086224379502,-1087.620735168457,-112.55032073382576
-1015.9479880189734,-858.6273193359375,98.47816079679961
-852.0333619259409,-717.0553207397461,290.82742521336905
-815.3099322595948,-735.8665466308594,159.63473815842988
-666.6906054970267,-598.9751815795898,296.24958505703705
-345.8203911704161,-473.4477996826172,681.7924839052656
-325.11237557974283,-514.592170715332,651.2367451241356
-223.41675980553984,-484.00211334228516,697.2571693605116
-409.476080077483,-511.0788345336914,677.1680139757594
-969.7081451891296,-802.7801513671875,268.9822809276253
-995.0514593204173,-786.1404418945312,393.70942694494124
-1156.0430135310562,-911.4961624145508,313.5855592268042
-1065.1162594041537,-807.5981140136719,498.11081624901306
-1168.0548481170308,-886.347770690918,462.2411069347765
-1239.6565422180468,-937.7431869506836,438.0269641229037
-1275.988691163457,-960.7343673706055,442.61984816547573
-1281.9515494932357,-965.8985137939453,441.045860057772
-1176.319713244384,-869.227409362793,555.2742350864836
-1064.3459026108321,-778.721809387207,645.0981924951781
-946.7306237155387,-694.610595703125,692.9031588694965
-799.9976149414795,-597.7048873901367,756.3662881960479
-664.3007779397627,-514.3861770629883,800.632880041789
-299.4450628014706,-367.7845001220703,1080.6997611398344
-176.61410697442346,-370.0590133666992,1072.8470057910085
-66.43070876800142,-387.9718780517578,1076.2743647694738
-70.97998817759402,-415.8897399902344,987.6588074063939
-43.19249518092277,-409.24930572509766,992.5864504247916
170.75048840517056,-367.01202392578125,1061.2340218671188
77.80079989493092,-345.56007385253906,975.1326125675422
111.49844211279643,-343.37425231933594,1009.3742105057632
145.1101981489929,-336.7195129394531,1039.6501475787343
151.83481311366356,-330.4424285888672,1032.3589174729184
-4.656260208803643,-356.4634323120117,1057.5019495584718
-345.4215366900158,-433.1216812133789,962.0379102868033
-468.88551434658336,-464.0007019042969,971.2373035979479
-491.4787109449748,-440.2599334716797,1047.7362868713976
-384.0779147074087,-381.10828399658203,1279.542157284314
-399.57665276650005,-392.55237579345703,1363.4399986854828
-371.7680832231024,-396.14295959472656,1454.906823587557
-252.44791213169222,-380.01251220703125,1608.7388023527847
-340.68675015526094,-388.58985900878906,1497.834402409447
-202.73506363033573,-260.51902770996094,1514.980208283447
-376.51962672217684,-247.83039093017578,1274.6774081133694
-403.17583351080594,-229.22801971435547,1162.3619517807213
-344.09800119368794,-192.48390197753906,1150.429207587154
-99.24752021051418,-106.71043395996094,1337.5233742721452
138.95603356676818,-140.03849029541016,1503.6197716121924
118.00912815982909,-147.35698699951172,1267.1000597058635
192.10550055296784,-169.08645629882812,1161.3842252549011
172.7921505842542,-178.66802215576172,1034.9330324060913
197.88387347197548,-125.19550323486328,929.0407707942155
202.5496269376895,-242.24567413330078,1094.9485290036127
394.65649114536313,-161.35597229003906,1204.4472142717827
377.07659020562977,-363.62171173095703,1315.1391173278782
393.0540090114806,-266.4957046508789,1269.3394343926218
384.0259334961807,-317.7223205566406,1256.1624209278746
365.1242478749387,-236.5865707397461,1339.1438313178116
403.3755874608355,-311.83719635009766,1663.5427178674101
278.03414621707975,-254.5909881591797,1699.1460825021443
43.10978754984874,-144.9451446533203,1382.2213903972495
-189.68884824916398,-297.25170135498047,1155.025892055297
-646.2624690089809,-201.49898529052734,688.1094542050581
-839.0685443470005,254.33921813964844,477.84294004120875
-896.5021462478156,152.07195281982422,393.95614259388446
-987.2299912583443,-159.71660614013672,410.3873246507433
-848.2937625932512,-559.1812133789062,639.1510582433257
-981.7201701328997,-698.390007019043,432.30384803558735
-1150.330581296193,-831.7508697509766,158.36000721311223
-1089.475935828954,-792.3002243041992,139.706615201189
-990.8184172655517,-893.1112289428711,218.54425266855824
-810.9221615796788,-651.5235900878906,284.03782909930806
-617.6226273585322,-531.8670272827148,365.43037367955304
-582.68987505947,-603.3296585083008,437.34771014703915
-475.3028498467203,-416.48197174072266,522.6425335186862
-358.67621931396513,-439.52178955078125,510.74818429019996
-247.08070629168802,-413.00010681152344,4.9618610458486145
-182.41745849873328,-372.5252151489258,56.45269834916609
-85.79847116481969,-266.91341400146484,207.71626990907077
-186.3126268145291,-354.60662841796875,20.311910905167927
-82.18154119485226,-304.07238006591797,105.33717455748729
127.77672084962518,-260.1585388183594,573.3148418860748
-176.86392851738057,-427.5226593017578,539.8947473581699
-642.494924257504,-486.6456985473633,180.43751971544035
-826.8472240316347,-487.37525939941406,128.3583887506912
-1044.5959770440707,-764.3594741821289,-14.030370241067791
-1154.1176770054678,-532.9456329345703,-95.09186522439572
-1296.294141391943,-499.6490478515625,-247.25998969083346
-1366.6880504785,-656.5475463867188,-286.8205276539039
-1279.9281217919288,-632.8125,-155.7178455481161
-1125.7738542333595,-202.74925231933594,-33.884490120873245
-794.2242462830236,-6.062507629394531,281.87631840614887
-562.2285881448585,-74.8300552368164,515.4668978714718
-50.33516981502748,-390.2149200439453,1028.6434557430948
488.5817903578424,-189.9404525756836,1701.4164548082144
224.03118680680583,-627.1076202392578,1121.2910206303889
-60.071665547097105,-272.918701171875,792.7595765750982
-482.7594841106056,-454.24747467041016,253.7690972823099
-499.5507728307003,-456.7079544067383,240.70145008354987
-403.77654557213026,-387.56561279296875,380.93867228746586
-58.114910458229,-254.72545623779297,673.6232431591706
-158.71442029337024,-289.8902893066406,578.4839520661192
-418.51509327393563,-484.20238494873047,240.7757711467989
-498.7272742254549,-515.9540176391602,174.97020796876632
-306.31541795882055,-418.487548828125,413.4111863589596
-303.9010091220329,-405.03787994384766,591.0916054624803
-715.2037866140325,-545.680046081543,423.08093520888775
-878.6111433026736,-501.5602111816406,476.4939177565459
-1169.331550544444,-558.7291717529297,289.3929142256988
-1226.4432880258598,-545.445442199707,358.02878614800284
-1461.0745960848042,-891.6778564453125,215.85678636309368
-1785.0794379495162,-1309.976577758789,-91.61669183510801
-1953.1786925159602,-1479.9013137817383,-244.40803084052064
-2047.7299507439702,-1688.8704299926758,-308.92860330153957
-2097.4909432587406,-1892.2548294067383,-341.44957510262776
-1931.2001720954897,-1809.9260330200195,-153.89622425732784
-1610.4757382824848,-1384.7036361694336,184.64704911057282
-1060.5450585742865,-864.8500442504883,784.7394734868833
-414.50523914407404,-367.5527572631836,1425.6923179146681
-302.4481414151457,-236.6952896118164,1415.665655338923
-433.88338271452113,-281.8450927734375,1089.290649640273
-495.56918182832294,-327.0606994628906,893.3789451441007
-533.8457566679969,-352.0374298095703,790.5762738237204
-534.4351161787315,-373.9757537841797,747.0678826414107
230.28281012615014,-495.00560760498047,1203.9970704568402
103.64279026776119,-197.5250244140625,1455.421206712618
134.82470985864225,-290.5111312866211,1567.605668205348
-11.611843921467583,-266.0350799560547,1491.8770311171793
192.8619231023789,-306.9906234741211,1643.5921792413183
-197.20602259942103,-146.3184356689453,1130.4558097707202
-529.9756394699732,-375.72669982910156,938.3487629659434
-795.0535971394365,-519.1984176635742,878.7638047608601
-872.9897580814736,-627.6254653930664,987.0394490058954
-935.9897601890643,-725.7242202758789,1055.178957779344
-1072.4058865758325,-837.7218246459961,972.1816726115044
-1202.8811768280816,-1023.9315032958984,838.2067793915049
-1236.6746643826516,-1037.2381210327148,911.9911718507087
-1241.1488810540402,-1323.5177993774414,1051.8645597366833
-1240.403451116812,-1557.7983856201172,1123.4389231863165
-1112.0869538967631,-1689.5198822021484,1301.4011917639548
-884.8138504880553,-1456.5095901489258,1522.958919451328
-646.3420424524918,-1281.961441040039,1773.494865938436
-448.60112007002414,-1028.6264419555664,1924.8841129397804
-652.7209820797232,-785.7828140258789,1535.29099571814
-776.1512284412537,-644.6456909179688,1160.644428687745
-1772.6641371258572,-2033.3433151245117,19.324532057428677
-2221.343717421874,-2841.218948364258,-455.83230926739895
-1885.6571311937114,-1525.8522033691406,-178.66522884334768
18.63130528818762,-300.7192611694336,1966.1686207186453
-345.57446400321436,-266.1609649658203,1375.252486345883
-901.6526634027756,-685.6555938720703,537.8313669659422
-471.19238141359483,-334.58805084228516,969.3322855296115
-653.2563758821284,-359.9996566772461,720.7712556205739
-624.7043423155479,-266.53289794921875,739.1778957407156
-693.5508173664301,85.46161651611328,653.3667457482343
-1702.0692094743922,-1488.6474609375,-219.78012499193977
-1608.2249595830467,-1396.2163925170898,-271.62810235848434
-1246.0760661880456,-1012.6762390136719,202.4960761016173
-459.3528686248498,-169.72732543945312,1198.878139868181
-242.60689595433612,-57.70111083984375,1386.5893330913932
-450.26975082493624,-130.71155548095703,1279.4407158617848
343.3059541759501,-486.8288040161133,2322.4939702956476
-1282.1257425683273,-960.1936340332031,389.8141541446877
-2098.003288940946,-1900.0024795532227,-529.1496511864221
-2015.8700595065393,-1972.4292755126953,-710.7319839300637
-2016.0896770817596,-2042.1724319458008,-848.1164516602441
-1896.8057231852517,-1889.2192840576172,-790.530060242525
-2358.011702183887,-1879.302978515625,-1240.8844418356075
-1408.7404539949976,-877.6187896728516,-241.60487175813927
-595.8117294053574,-645.5812454223633,340.09453414654723
-772.2266167093945,-793.2529449462891,168.4399034182004
-675.2177476364908,-683.0549240112305,289.56982108261616
-46.900402357549076,-487.3237609863281,290.9519685409379
-38.85023275318543,-336.1787796020508,436.61801886042423
-902.0262994607979,-859.4112396240234,-204.3672982295684
-1258.723436682274,-1173.4657287597656,-533.9876813102805
-1408.528357598096,-1448.6360549926758,-728.5084012018553
-2043.6528055720398,-2248.2948303222656,-1452.4954900062435
-2203.655877907218,-2467.972755432129,-1590.34577396853
-2176.5338340937033,-2466.862678527832,-1507.7754324371472
-2175.538303623681,-2497.833251953125,-1458.3283474842751
-2268.7007176380635,-2604.961395263672,-1490.6937116775482
-2372.4790437808983,-2731.112480163574,-1542.624849544054
-2555.0245491122732,-2954.6070098876953,-1687.7899796515146
-2590.4119201765475,-2990.0636672973633,-1711.0689859519628
-2610.483416649162,-2996.706962585449,-1693.4506656540123
-2525.997860549446,-2856.173515319824,-1604.9065650092457
-2561.5783102310556,-2920.6981658935547,-1630.5566736622695
-2444.618299800557,-2758.2807540893555,-1521.481988310596
-2207.7522979174473,-2464.8056030273438,-1282.6507224871723
-1945.1410295413514,-2135.4503631591797,-1053.2643639076402
-1371.9499264183596,-1428.1768798828125,-458.54582043215106
-1179.2724523574152,-1217.8115844726562,-304.6484880413891
-870.0780419514324,-922.7457046508789,-40.96541514547541
-940.2074946854018,-992.5918579101562,-170.62328229620448
-1035.7635446969618,-1077.6128768920898,-297.11695312966896
-455.954721384988,-598.5746383666992,62.81093658811952
-229.60461136572826,-447.69859313964844,285.4452876663201
-143.3512559401404,-382.08961486816406,270.46976555098354
145.2492958414203,-212.03899383544922,659.1117760778214
200.58353685312326,-249.16648864746094,654.470987416522
128.82437049336218,-293.49803924560547,580.8903760784344
-418.63021834608725,-510.3893280029297,284.93000758436125
-895.616449106339,-792.5004959106445,-97.33388598330353
-1113.211343957848,-1040.2536392211914,-202.6541513721542
-1283.6623419988011,-1211.5516662597656,-374.31342815511624
-1366.3865363132388,-1214.9133682250977,-486.4871762717008
-1364.3787515729612,-1072.800636291504,-515.2147489344669
-1312.1836276509318,-942.7814483642578,-507.18699438777185
-1271.9240258533653,-932.1756362915039,-490.01902776034734
-1261.0630878351415,-1052.0238876342773,-395.1476221446205
-1172.7149813614567,-1122.1933364868164,-257.10083077575104
-969.9469705872185,-778.9506912231445,-129.83870162605436
-875.6690570088542,-750.2889633178711,-20.27982604758616
-588.2143650299942,-540.867805480957,264.26888895543857
50.134275573995836,-312.08324432373047,748.5987054513689
151.51438617006932,-566.5454864501953,785.998169387385
69.54350267227201,-545.8030700683594,588.8605733468864
34.68261676950933,-530.9114456176758,468.19827221470223
-127.7825948345991,-345.17383575439453,247.0565363526004
32.557482109019226,-525.9647369384766,462.53815124622895
142.70590561226828,-279.85382080078125,589.8867801194547
128.41387002583247,-280.55763244628906,539.8048931178042
100.30866546822433,-272.80139923095703,447.0929183404374
108.18989912025316,-272.40943908691406,474.8735979940608
142.45558473242082,-281.5389633178711,636.3917096831061
-147.58711865637008,-322.1397399902344,630.4879846567089
-495.45639964916893,-533.3261489868164,502.9906121357293
-635.9820549680271,-555.7823181152344,445.75807356214005
-592.5169909884708,-582.2811126708984,532.2274277077927
-532.6456653638924,-556.3201904296875,711.1251883915365
-730.6916218588213,-458.4674835205078,536.6967186333696
357.21865581239933,-485.45265197753906,1905.9503241434127
-612.3684579247754,-592.3290252685547,784.5002807158141
-885.7541711850159,-696.5131759643555,466.0712701927904
-1074.365454047952,-720.6573486328125,225.79630119466384
-889.9217501095002,-638.3771896362305,382.1980978216467
-431.22521887909534,-510.58101654052734,886.0961203960138
59.85756448672025,-383.6202621459961,1331.568193895296
461.8325326620288,-212.16487884521484,1722.2509118016367
447.84862093667476,-277.13871002197266,1423.182969351293
446.29337038486113,-96.36497497558594,1366.6317589963905
317.5201580821913,-3.7393569946289062,1215.4540506499754
201.54603230633808,-190.80448150634766,995.6670725400056
133.79019156620066,-277.4677276611328,628.1337153767951
196.63816914097242,-297.0571517944336,732.3696698678898
284.27690119296034,-260.85948944091797,889.9593807134844
357.7205863387813,32.52410888671875,1175.6375751218404
192.2186837849221,-87.27836608886719,1063.258626223957
184.26000967817362,-90.76881408691406,1198.9173558027132
46.63536357487928,-92.36812591552734,1369.0726323566212
-91.52551061094933,-205.718994140625,1472.9595810227395
-96.78703216455911,-205.46722412109375,1607.0825815011647
-120.5552319799689,-226.776123046875,1686.5092450206785
-540.1982984015795,-344.53868865966797,1319.7243091141524
-804.4351328719561,-412.3878479003906,1068.9669886751724
-770.3070894974938,-372.73120880126953,1095.6045430195086
-144.95562443299897,-341.16554260253906,1742.9956274478482
-122.6115370514189,-307.64007568359375,1779.602353108033
-377.9924480987755,-329.4954299926758,1510.796368627652
291.49969820086716,-400.86936950683594,2146.0758365067863
-231.19782871876333,-296.1902618408203,1112.4177533800319
-3.0346770501774727,-357.4075698852539,1229.9127865389094
532.5826061935693,-413.30623626708984,2015.0186813731716
588.6273766733555,-456.45618438720703,1840.4331347172224
696.1677845408403,-458.1298828125,1838.8197437554618
666.4712187753574,-553.1988143920898,1654.6164262772966
738.5833307111398,-618.0095672607422,1655.435154113539
283.01699373712603,-123.11840057373047,937.7753667695736
-28.230194222552797,-65.06824493408203,728.0758544409925
-115.81039106826205,-119.72522735595703,652.5236450370036
30.177730024213712,-86.51447296142578,842.672165653426
-49.614811785687166,-100.2960205078125,802.3142115975214
-2.877290657951254,-91.9790267944336,1054.8473685788945
-80.83650724167929,-55.586814880371094,1226.259260311771
-102.4905052507225,-74.15485382080078,1468.2666851457052
49.418352259728636,-167.94776916503906,1821.0652589648898
-152.99846171048807,-243.31283569335938,1724.8969896240844
-184.81175467774926,-366.2252426147461,1746.8957671437265
-58.94394251266902,-364.70603942871094,1807.3908111215023
60.374364874023264,-232.37228393554688,1900.2955047388373
-513.4376928836284,-329.45823669433594,1427.813470502884
-477.9421095777937,-335.56079864501953,1458.3449692437164
-425.0567987438208,-378.42750549316406,1482.6335226428182
-282.89056290663757,-370.77999114990234,1618.852165169896
-127.56056855349948,-336.29894256591797,1729.474290519995
451.3464975757322,-417.3145294189453,2252.8321149955277
619.8689267544446,-229.92897033691406,2227.786948871933
485.84192933728417,-971.832275390625,1378.1675010126417
372.6605903322833,-180.78231811523438,1261.7191404635373
233.0660740623859,-361.1726760864258,959.1800421570046
158.20421354953487,-497.91526794433594,804.2418959574073
-98.75010974362921,-334.0730667114258,438.374434028718
-15.99569499179766,-268.7187194824219,494.6856379240465
118.15984076133645,-465.11077880859375,502.7188555529258
74.02155576329608,-314.13745880126953,582.625479970868
261.91721885171336,-280.8551788330078,843.2705847787043
505.4901046029531,-47.507286071777344,1473.3323846163412
557.3818058278192,-472.5179672241211,1567.2985747004975
638.6981141051468,-343.55735778808594,2313.7179283208256
413.215521752142,-343.29700469970703,2307.3167534544746
325.38175213496197,-516.54052734375,2319.5010624770102
345.4071691645952,-656.1212539672852,2429.7624475302982
-800.317081194518,461.42005920410156,791.2860311703824
-1104.0557974806604,165.2812957763672,475.82561100347687
-719.8200157117342,117.12455749511719,857.9192814969813
-705.3485164401882,219.34890747070312,841.4655459140777
-660.7541101135357,159.2845916748047,885.5969094995588
-514.0969237477534,-0.0629425048828125,1014.8549106296058
-406.6846289408327,161.1499786376953,1017.155131113833
46.47780032450495,216.3562774658203,1403.9898634943188
281.796430446209,-549.0274429321289,1458.3793501606208
325.4940728828046,-585.1879119873047,1285.5247101893262
443.7471331427217,-346.4384078979492,1538.3606205598917
365.677826398838,5.845069885253906,1581.8060399632066
585.1857068550144,-464.7674560546875,1743.9781562402775
375.31384694412463,-389.49108123779297,966.8390568062613
500.8935380360185,-356.23741149902344,1565.6625015676118
419.8750423483184,-286.4542007446289,1462.6309751884157
325.48599189390717,-428.76148223876953,1265.2407910950058
190.93324316645038,-418.15853118896484,1097.3450366922696
281.14445230283826,-326.73168182373047,1454.3132718919346
410.51007960171273,-283.4329605102539,1902.4093955314636
19.468614894171672,-186.80477142333984,1653.0004734399527
126.47889259237712,-204.4515609741211,1923.4449479181844
-54.066827985437534,-230.85308074951172,1826.9687423554553
-273.1539164274901,-350.4295349121094,1692.8118949730517
-578.764317260491,-553.8568496704102,1439.2027756879227
-677.4265075303784,-640.1710510253906,1351.7103173433143
-855.3149316957395,-784.5439910888672,1144.4311168569204
-754.7212748728933,-675.750732421875,1227.251398453392
-644.3029992444809,-552.9813766479492,1305.6800044335487
-381.4504281094123,-350.8872985839844,1537.5840224648023
-116.26407145610304,-266.78466796875,1794.767928070967
212.68282021230598,-409.1377258300781,2133.9760985269213
106.90546858575664,-306.5013885498047,1832.5217348865303
-6.641260335975379,-209.24949645996094,1409.6345344902404
-209.72274967970523,-265.4085159301758,1058.3659624101688
-196.14294464178494,-306.33544921875,1008.6022355432468
-92.27979453417275,-318.8953399658203,1074.418994033886
-562.0625454264949,-463.50574493408203,556.6564695541514
-368.20322849286214,-333.3921432495117,752.5753371429358
-157.8827593188051,-243.7276840209961,955.2444846728765
64.84511044485433,-245.38707733154297,1210.075914509524
12.993480002054817,-272.10330963134766,1316.904689437817
83.41610524595151,-183.1512451171875,1480.4359854285162
-378.4872859490274,-365.0836944580078,1308.3477298754156
-371.5773381682701,-406.7573547363281,1567.4006569310561
-445.45086745359816,-529.9644470214844,1628.1252967270786
-395.54300397339955,-668.3521270751953,1804.1135624777946
-375.8858337832868,-867.9056167602539,1942.968437294905
-420.2671279859772,-1021.1849212646484,1976.6625637188627
-656.1941238469678,-1056.8418502807617,1744.9631336769594
-639.6796427768586,-1045.689582824707,1761.633498952609
-700.2264355889185,-1025.6023406982422,1687.406237736056
-777.3660529016498,-989.9253845214844,1606.1552434421883
-711.7584849586864,-838.9263153076172,1598.9602783399207
-696.016186572496,-673.4561920166016,1448.610777294862
-436.9000893594535,-501.8491744995117,1580.279043702658
-142.48793675762437,-383.1195831298828,1757.182785496021
-134.46848113209896,-323.2555389404297,1589.5221770080577
-256.5550593272472,-328.7172317504883,1324.7239225195876
-226.9855452426613,-330.19351959228516,1294.3239376972726
-208.9762214741237,-336.16161346435547,1284.9403640457892
-271.3806253884405,-365.26966094970703,1061.8349313019603
-258.55332345108735,-339.4804000854492,1049.0443083029716
-90.62225833254762,-332.11612701416016,1285.1157359145504
-14.909368878738443,-220.9310531616211,1362.9733245783207
-18.699741679543123,-174.9744415283203,1331.1582920274102
-62.36231238148745,-202.00252532958984,1434.0840658986965
-720.0698333137108,-531.2032699584961,984.0690385854722
-753.3130199170696,-550.6439208984375,1125.4426221207138
-943.0389691859289,-685.4667663574219,1050.350712663187
-1045.218516316338,-804.5682907104492,1036.1458849092357
-1015.0806365597298,-880.763053894043,1161.8646029349109
-1238.8282436613472,-1049.9725341796875,998.7627942269105
-1398.0958248936165,-1139.267921447754,839.144694884859
-1565.1234842360452,-1248.321533203125,655.1966509678102
-1504.814864275849,-1173.1739044189453,670.2822957306389
-1513.786860917896,-1140.237808227539,611.6792081348941
-1431.5078699598794,-1034.8577499389648,638.184017006796
-1463.0696112503254,-1032.9208374023438,487.18291081117394
-1526.0318268250555,-1145.2274322509766,276.2311041841992
-1256.6547091236405,-931.8180084228516,439.566616648152
-945.4262515570381,-714.7979736328125,672.8396397419027
-736.479197815541,-577.3687362670898,853.9707765681381
-637.9330272064755,-513.1359100341797,963.6198178678935
-648.3413476281377,-515.0356292724609,938.421998401005
-608.0141071732518,-421.59461975097656,858.8349601374398
-463.71588323378785,-295.9012985229492,970.6908646829638
-1028.9612090272985,-782.9303741455078,380.3821780059176
-973.7005884619955,-761.3353729248047,340.5237867789532
-537.8569921400377,-397.85099029541016,691.0827572475249
-636.4586054724999,-403.74755859375,761.8229109765651
-835.3717233497273,-582.7474594116211,657.4527008361621
-1069.0200783447465,-863.0733489990234,583.3282697010616
-948.7258558705828,-724.91455078125,875.598705602615
-401.0317604335756,-524.0249633789062,1670.602783555149
-632.621224950149,-736.4616394042969,1557.8286552835357
-707.1224676913962,-774.0583419799805,1494.1198496797138
-786.763488348968,-702.4641036987305,1342.6221238981827
-867.9968660530197,-893.2600021362305,1370.5869903069552
-868.0701744007681,-937.6544952392578,1397.9044526437256
-925.8835315299891,-942.3151016235352,1310.0469291421412
-955.7587028179743,-882.4739456176758,1220.7599300647287
-824.8667795621343,-720.3140258789062,1239.2603592498624
